id_precio_vinculante_combustible,fecha,id_combustible,id_unidad_medida,id_central_generacion,precio_vinculante_combustibles,fuente,observaciones,es_activo,created_at,updated_at,created_by,archivo_origen,fecha_carga,usuario_carga
726360d8-1271-4524-b190-02fc006a5a8f,2021-02-07,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
1ea3cd1c-1e08-42b6-b59c-1f54f20acf91,2021-02-08,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
bccfc9d8-113f-4da0-9b74-217c83e553a8,2021-02-09,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
a8efd6d1-f863-4834-90e1-aa377546e3a8,2021-02-10,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
93fe7b48-8a0b-4a46-8de4-a9fa57cf96d4,2021-02-11,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
013effd2-5312-411f-9d5b-85a8fcfef9ee,2021-02-12,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
caecc73a-43ff-4560-b699-401bd7e0f2f6,2021-02-13,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
c7c4646a-60b9-474d-8be2-ae73b6d24527,2021-02-14,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
7efef28a-295b-4e26-b4f1-80dbac98e26b,2021-02-15,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
f12ceda7-2e6a-4e63-99df-462f8842cb66,2021-02-16,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
45fb6338-88ae-47c3-bcde-5876b18e01f1,2021-02-17,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
c10e9fd6-dec6-41ce-a3f4-7d4e0ee14496,2021-02-18,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
b7168e78-ed88-4e10-94a4-7b9fd131aaeb,2021-02-19,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
f856cde9-ecb9-45cb-87cd-2758ee912b99,2021-02-20,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
48e773cc-a463-4242-b6af-4c34046a96f6,2021-02-21,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
7b73bc22-cbeb-4b5e-a5ed-1a12536461df,2021-02-22,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
59712a42-f8e4-479b-91db-126d5c406cb6,2021-02-23,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
ca565046-acb2-4226-aeba-a93295ac9aac,2021-02-24,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
a131515c-51e5-4d4e-9447-1d0cc5d2ef87,2021-02-25,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
0cb22d78-7e98-4fec-8deb-43b6caec85b5,2021-02-26,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
6135d0b8-a3c1-492a-a9e0-cbaebb80df2e,2021-02-27,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
5c48cf61-07c0-4388-bf08-2863c6566197,2021-02-28,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
ce8247bb-6805-44c3-922f-24bfe78fdeb8,2021-03-01,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
a7cb74de-bbe7-4b21-8f51-e551b283a473,2021-03-02,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
210028e5-e9ab-4bbd-949c-2efb02c2091d,2021-03-03,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
8783bf6e-c395-4387-a2f7-1348055acef6,2021-03-04,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
0b51d1ac-2c8f-4f9f-908f-b8e7011bc668,2021-03-05,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
88a091f9-ad0f-4048-b64d-637235f224cc,2021-03-06,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
b4b25a4a-67d8-4cf4-8094-c3698c9680aa,2021-03-07,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
b822c5e0-0282-460a-b9ab-cc85d21f133e,2021-03-08,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
6ee67ef2-caf4-471e-8f48-0ed04f53f453,2021-03-09,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
a60deae2-0574-4948-a65c-2560edd2d658,2021-03-10,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
2e87861d-5be7-468a-b162-95e331e1b600,2021-03-11,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
94b33f15-1cc8-4353-8ce3-5c8adb11fee3,2021-03-12,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
bb4fa079-0737-4d56-bbb0-fc713e86d25c,2021-03-13,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
b4d8fa40-ccf0-4717-aa86-ca5d2c32c373,2021-03-14,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
3d045792-9b6f-48df-bea3-8048608b506e,2021-03-15,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
63689be4-19b8-407d-acba-6e280344497d,2021-03-16,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
2966ac5d-004c-4293-8919-66887c088002,2021-03-17,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
0622f8c5-35f0-4895-9af8-7d7851b09a2f,2021-03-18,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
ae5def4d-550e-4f38-b3c3-1a184027d405,2021-03-19,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
21a3dba2-4288-4804-9557-b75c3eda84b9,2021-03-20,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
d3f07211-b9cf-4d1d-b61f-15e81c7a4a19,2021-03-21,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
7741607d-e80b-45ca-bec5-51b89d204640,2021-03-22,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
d188054b-e749-42ec-bcf9-8a07d09e6ee7,2021-03-23,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
b36a7dbd-a8eb-43c0-a51b-90f361d7bdd5,2021-03-24,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
7f89a540-bde5-40f8-8860-43425dcd395e,2021-03-25,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
06180263-5fd9-4140-8288-dd4b26959ab3,2021-03-26,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
f9c575db-5f99-4b48-aede-f2e60434bfa3,2021-03-27,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
4af37ea7-85ee-4d57-b89f-808135da32e1,2021-03-28,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
f67bb940-038c-438e-9a3f-562520f1c49a,2021-03-29,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
879af406-3fdc-415b-b653-91ce4b7b4409,2021-03-30,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
3c754ea4-85fc-4a16-a6b8-8c76c42a7f0b,2021-03-31,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
33abea6e-357f-4f02-878a-7ce5f00cdb4f,2021-04-01,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
0947625f-1b76-41a4-ab19-e98013715ec1,2021-04-02,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
9f1a9593-8da2-464d-a02e-6ae5661b29f5,2021-04-03,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
33601e70-6507-46e7-9141-0ba5eba86c45,2021-04-04,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
d0fc9497-6f0e-4b9b-b671-66ffb2f13dbd,2021-04-05,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
5e69b05f-e74f-4af2-9db3-0c795946bf59,2021-04-06,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
e25eda9d-2c60-4fdf-85cf-37a835682b5a,2021-04-07,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
949e134d-6baa-43d5-9b74-69883a003a91,2021-04-08,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
94d7eba2-e3e0-427b-9400-3da6d4de56fd,2021-04-09,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
819d69b6-397f-4478-a538-d17a7d4fee35,2021-04-10,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
3d848d49-7ec3-419b-be25-09ee30e10d81,2021-04-11,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
fcea4bc9-6489-4298-80d7-1c664a975c8c,2021-04-12,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
4fda6c28-9138-42af-b0dc-d8ac03d59f71,2021-04-13,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
799a3aec-630f-409f-bf4f-d19e1201bd4c,2021-04-14,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
5786403a-b8c7-45cf-8464-9d5fbddd6da4,2021-04-15,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
f38140aa-1251-456a-b1e8-73a9cac2c260,2021-04-16,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
25eeb5b3-4c93-456d-b59f-09c90fc4aa5f,2021-04-17,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
d572bdf5-f245-40a0-9d2e-3893936f07b5,2021-04-18,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
0459899f-0fe7-4073-a78e-126d6e101712,2021-04-19,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
0196f568-fb0e-46b2-9e34-c478f452d09d,2021-04-20,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
b86b6ff9-e8d4-458e-833c-a3b656a0f93a,2021-04-21,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
eb726be9-7e36-40a6-a665-596d80c1804a,2021-04-22,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
54da7e02-d909-4645-973f-d63b64869041,2021-04-23,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
6cf135cf-d24f-469f-8eaf-7806590d79c7,2021-04-24,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
54563540-2289-4261-9516-394be3818217,2021-04-25,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
a578e22c-ccf0-497e-af8f-14d0012646fd,2021-04-26,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
39b65bb4-b80f-44e9-956e-6e8b59ddf2cb,2021-04-27,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
f143202d-59d9-4539-b18e-bf6d28f25a72,2021-04-28,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
313fde89-78cd-417f-94ab-e996e73cf525,2021-04-29,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
12ab037c-8d8d-47b6-9337-877e06b40d4b,2021-04-30,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
d95d3b1c-2f92-4fb8-a975-8928ceb95f1c,2021-05-01,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
8800644e-6170-44b3-91c9-de44b4bb33c6,2021-05-02,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
13517797-b90e-4e6b-b360-94a2883587d6,2021-05-03,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
f0c98c6c-610b-4541-ad93-30b2e5f7e7a7,2021-05-04,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
1ff8485b-4ed8-4438-a6fa-89043af27d8a,2021-05-05,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
bbcfa7f5-33cf-4aa6-9726-e9217eb8cbf9,2021-05-06,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
0b9267d0-8322-4944-84fa-845b4a506d1b,2021-05-07,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
be4df33b-c264-4b29-b0c5-cbd262f2b40f,2021-05-08,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
78fcf1d6-5a78-45b2-96ef-49d5a69f0d32,2021-05-09,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
4521daca-79fa-47cf-9aef-6d81ab9ca08d,2021-05-10,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
8f09e0aa-4993-43a7-9f5e-34d38b5facc3,2021-05-11,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
66a7325d-a8ec-4861-9fae-078445b1ec6b,2021-05-12,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
0fb4aac0-6469-4997-9a53-a6b83d14ed94,2021-05-13,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
f2e764e4-1f30-47e8-a9be-6b0cc44ca503,2021-05-14,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
2cc170ab-069b-4a60-9334-ccdec6fc3943,2021-05-15,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
6e86ed98-9ef7-4e85-8d4c-64b80518e079,2021-05-16,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
5501269e-76ad-4432-bb38-86e0ff6793bf,2021-05-17,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
92f44fbf-09cc-42d6-8747-02593cca0e8c,2021-05-18,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
5bc2a7b0-9bed-420e-b09e-c57782903911,2021-05-19,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
8e5a666e-6b21-4518-a3f2-204ba22f22af,2021-05-20,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
7ad5132e-a05b-4f72-82c0-35ecdca00bde,2021-05-21,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
c25f415a-08af-4f69-a5c4-659e56fce302,2021-05-22,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
246a774d-d8a5-4688-b9cc-bbd05a3b15d4,2021-05-23,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,84d9cd2c-db6a-46b7-94b5-83f674f90fc0,,,,true,,,,,,
